Season,Week Number,Baker,Week Name,Bake,Signature Bake,Signature Time Allotment (hours),Signature Sweet (1) or Savory (0),Signature Quantity,Signature Handshake,Technical Bake,Technical Recipe Writer,Technical Time Allotment (hours),Technical Sweet (1) or Savory (0),Technical Quantity,Technical Rank,Showstopper,Showstopper Bake,Showstopper Time Allotment (hours),Showstopper Sweet (1) or Savory (0),Showstopper Quantity,Showstopper Handshake,Favorite,Least Favorite,Star Baker,Eliminated,Competed,Winner,UK viewers (millions)
Series 1,1,Annetha,Cake,Cake,Light Jamaican Black Cake with Strawberries and Cream,3,1,1,0,Victoria Sandwich,Mary,,1,1,2,Chocolate Celebration Cake,"Red, White & Blue Chocolate Cake with Cigarellos, Fresh Fruit, and Cream",,1,1,0,1,0,0,0,1,0,
Series 1,1,David,Cake,Cake,Chocolate Orange Cake,3,1,1,0,Victoria Sandwich,Mary,,1,1,3,Chocolate Celebration Cake,"Black Forest Floor Gateaux with Moulded Chocolate Leaves, Fallen Fruit and Chocolate Mushrooms Moulded from eggs",,1,1,0,0,1,0,0,1,0,
Series 1,1,Edd,Cake,Cake,Caramel Cinnamon and Banana Cake,3,1,1,0,Victoria Sandwich,Mary,,1,1,1,Chocolate Celebration Cake,N/A,,1,1,0,0,0,0,0,1,1,
Series 1,1,Jasminder,Cake,Cake,Fresh Mango and Passion Fruit Hummingbird Cake,3,1,1,0,Victoria Sandwich,Mary,,1,1,N/A,Chocolate Celebration Cake,N/A,,1,1,0,0,0,0,0,1,0,
Series 1,1,Jonathan,Cake,Cake,Carrot Cake with Lime and Cream Cheese Icing,3,1,1,0,Victoria Sandwich,Mary,,1,1,9,Chocolate Celebration Cake,Three Tiered White and Dark Chocolate with Almond and Cherry,,1,1,0,0,0,0,0,1,0,
Series 1,1,Lea,Cake,Cake,Cranberry and Pistachio Cake with Orange Flower Water Icing,3,1,1,0,Victoria Sandwich,Mary,,1,1,10,Chocolate Celebration Cake,Raspberries and Cream filled Chocolate with Chocolate-dipped Fresh Fruit,,1,1,0,0,0,0,1,1,0,
Series 1,1,Louise,Cake,Cake,Carrot and Orange Cake,3,1,1,0,Victoria Sandwich,Mary,,1,1,N/A,Chocolate Celebration Cake,"Never Fail Chocolate Sponge Cake,with Fresh Fruit, White & Chocolate Cigarello Border",,1,1,0,0,1,0,1,1,0,
Series 1,1,Mark,Cake,Cake,Sticky Marmalade Tea Loaf,3,1,1,0,Victoria Sandwich,Mary,,1,1,N/A,Chocolate Celebration Cake,Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.,,1,1,0,0,0,0,0,1,0,
Series 1,1,Miranda,Cake,Cake,Triple Layered Brownie Meringue Cake with Raspberry Cream,3,1,1,0,Victoria Sandwich,Mary,,1,1,8,Chocolate Celebration Cake,Three Tiered Chocolate Fudge Cake with Handmade Chocolate Button Decorations,,1,1,0,1,0,0,0,1,0,
Series 1,1,Ruth,Cake,Cake,Three Tiered Lemon Drizzle Cake with Fresh Cream and freshly made Lemon Curd,3,1,1,0,Victoria Sandwich,Mary,,1,1,N/A,Chocolate Celebration Cake,Classic Chocolate Sponge wrapped in a Chocolate Collar topped with Handmade White and Dark Chocolate Truffles,,1,1,0,1,0,0,0,1,0,
Series 1,2,Annetha,Biscuits,Biscuits,Rose Petal Shortbread,2,1,,0,Scones,Paul,1,1,,7,"Petit fours; Meringues, Choux Pastry and Macarons",Pink Swirl Macarons / Eclairs,4,1,,0,0,0,0,1,1,0,
Series 1,2,David,Biscuits,Biscuits,Cheddar Cheese and Fresh Rosemary Biscuits,2,0,,0,Scones,Paul,1,1,,8,"Petit fours; Meringues, Choux Pastry and Macarons","Choux Pastry Swans, Chocolate Profiteroles",4,1,,0,0,1,0,0,1,0,
Series 1,2,Edd,Biscuits,Biscuits,Oatmeal Raisin Cookie,2,1,,0,Scones,Paul,1,1,,6,"Petit fours; Meringues, Choux Pastry and Macarons",Pink Macarons,4,1,,0,1,0,0,0,1,1,
Series 1,2,Jasminder,Biscuits,Biscuits,Millionaires' Shortbread,2,1,,0,Scones,Paul,1,1,,2,"Petit fours; Meringues, Choux Pastry and Macarons","Meringues with Chocolate and Space Dust, Coffee flavoured Eclairs",4,1,,0,0,0,0,0,1,0,
Series 1,2,Jonathan,Biscuits,Biscuits,Honey and Candied Ginger Cookies,2,1,,0,Scones,Paul,1,1,,1,"Petit fours; Meringues, Choux Pastry and Macarons",Meringues with Whiskey Cream,4,1,,0,1,0,0,0,1,0,
Series 1,2,Louise,Biscuits,Biscuits,Stained Glass Window Shortbread,2,1,,0,Scones,Paul,1,1,,4,"Petit fours; Meringues, Choux Pastry and Macarons","Strawberry, Mint, and Cream Meringues, Chocolate Eclairs, Orange, Yellow and Pink Macarons",4,1,,0,0,0,0,1,1,0,
Series 1,2,Miranda,Biscuits,Biscuits,Fresh Vanilla Biscuits with Royal Icing,2,1,,0,Scones,Paul,1,1,,3,"Petit fours; Meringues, Choux Pastry and Macarons",Pistachio Macarons,4,1,,0,1,0,0,0,1,0,
Series 1,2,Ruth,Biscuits,Biscuits,Peanut Shortbread with Salted Peanut Caramel,2,1,,0,Scones,Paul,1,1,,5,"Petit fours; Meringues, Choux Pastry and Macarons","Almond Macaron with Violet Buttercream, Raspberries and Cream Eclairs",4,1,,0,0,0,0,0,1,0,
Series 1,3,David,Bread,Breads,Chilli Bread,3.5,0,1,0,Cobs,Paul,2.5,,,4,12 Sweet and 12 Savoury Rolls,"Walnut and Seed Roll, Red Berry and Almond Bun",6,1,24,0,0,1,0,0,1,0,
Series 1,3,Edd,Bread,Breads,Olive Bread        ,3.5,0,1,0,Cobs,Paul,2.5,,,1,12 Sweet and 12 Savoury Rolls,Tomato and Mozzarella,6,0,24,0,1,0,0,0,1,1,
Series 1,3,Jasminder,Bread,Breads,Focaccia,3.5,0,1,0,Cobs,Paul,2.5,,,5,12 Sweet and 12 Savoury Rolls,"Mango and Sultana Buns, Pan au Chocolat with Mars Bars, Tutti Frutti Wheel with Jelly Tots",6,1,24,0,0,1,0,0,1,0,
Series 1,3,Jonathan,Bread,Breads,"Anchovy, Sweet Paprika and Oregano Bread",3.5,0,1,0,Cobs,Paul,2.5,,,6,12 Sweet and 12 Savoury Rolls,"Sticky Lemon Honey Bun, Olive and Anchovy Roll, Sundried Tomatoes and Fresh Herbs Roll, Stilton, Walnut and Apple Roll, Cinnamon and Cardamom Chelsea Bun",6,0,24,0,0,0,0,1,1,0,
Series 1,3,Miranda,Bread,Breads,Walnut and Apricot Bread,3.5,1,1,0,Cobs,Paul,2.5,,,3,12 Sweet and 12 Savoury Rolls,"Lemon Iced Buns, Chocolate and Orange Buns",6,1,24,0,0,0,0,0,1,0,
Series 1,3,Ruth,Bread,Breads,Maple and Pecan Bread,3.5,1,1,0,Cobs,Paul,2.5,,,2,12 Sweet and 12 Savoury Rolls,"Chocolate and Orange Panettone, Cranberry Bagels",6,1,24,0,1,0,0,0,1,0,
Series 1,4,David,Pudding,Puddings,Pear and Walnut Pudding       ,2.5,1,,0,Hot Lemon Souffle,Mary,0.67,1,1,5,"3 Puddings; Crumble, Bread, and Suet","Apple and Blackberry Crumble, Rhubarb and Orange Betty, Suet Pear",5,1,3,0,0,0,0,1,1,0,
Series 1,4,Edd,Pudding,Puddings,Apple and Plum Pudding,2.5,1,,0,Hot Lemon Souffle,Mary,0.67,1,1,3,"3 Puddings; Crumble, Bread, and Suet","Apple and Cinnamon Crumble, Nutella Banana Brioche Bread Pudding, Rhubarb and Strawberry Suet Layer",5,1,3,0,0,1,0,0,1,1,
Series 1,4,Jasminder,Pudding,Puddings,Sticky Toffee Pudding with Tropical Fruit & Toffee Sauce,2.5,1,,0,Hot Lemon Souffle,Mary,0.67,1,1,2,"3 Puddings; Crumble, Bread, and Suet","Bread & Butter Pudding, Treacle Suet Pudding with Fresh Fruit, Apple and Pineapple Crumble",5,1,3,0,1,0,0,0,1,0,
Series 1,4,Miranda,Pudding,Puddings,Sticky Toffee Pudding,2.5,1,,0,Hot Lemon Souffle,Mary,0.67,1,1,1,"3 Puddings; Crumble, Bread, and Suet","Queen of Puddings, Chocolate Pear Roly Poly, Strawberry and Rhubarb Crumble",5,1,3,0,1,0,0,0,1,0,
Series 1,4,Ruth,Pudding,Puddings,Peach and Blueberry Boy Bait,2.5,1,,0,Hot Lemon Souffle,Mary,0.67,1,1,4,"3 Puddings; Crumble, Bread, and Suet","Apple & Ginger Crumble, Rhubarb Suet Crust, Cherry Queen of Puddings",5,1,3,0,0,0,0,0,1,0,
Series 1,5,Edd,Pastry,Pies,"Chicken, Ham, Leek and Tarragon Pie",2.5,0,1,0,Cornish Pasties,,1.5,0,4,2,Tarts and Canapés,"Almond Sweet Pastry with Ginger and Chocolate, Raspberry Tart / Yorkshire Curd Tart, Chickpea and Salami, Red and Yellow Pepper, Asparagus Gruyere Quiche Canapés",5,,,0,1,0,0,0,1,1,
Series 1,5,Jasminder,Pastry,Pies,Chicken and Mushroom Pie,2.5,0,1,0,Cornish Pasties,,1.5,0,4,4,Tarts and Canapés,"Jaggery, Carrot, and Spiced Condensed Milk Tart, Fruit and Custard Tart, Thai Chili Red Onion, Duck in Plum Sauce, Salmon and Prawn Canapés",5,,,0,0,0,0,1,1,0,
Series 1,5,Miranda,Pastry,Pies,"Summery Salmon, Cod and Prawn Fish Pie",2.5,0,1,0,Cornish Pasties,,1.5,0,4,1,Tarts and Canapés,"Chocolate Pastry filled with Orange Cheesecake, Chocolate Pastry filled with Milk Chocolate Ganache, Strawberry Tart with Red Currant Glaze, Cheesy Crab, Broad Bean and Tomato, Pancetta Risotto Canapés",5,,,0,0,1,0,0,1,0,
Series 1,5,Ruth,Pastry,Pies,Minced Beef Pie,2.5,0,1,0,Cornish Pasties,,1.5,0,4,3,Tarts and Canapés,"Raspberry and Dark Chocolate Tart, Creme Patisserie and Cherry Tart, Citrus Curd Tart with Creme Brulee Top, Tomato, Asparagus Twirl Canapés",5,,,0,1,0,0,0,1,0,
Series 1,6,Edd,Final,Cupcakes,Cinnamon and Banana Cake,2.5,1,24,0,N/A,N/A,N/A,,N/A,N/A,Petit Fours,"Chocolate and Ginger Tarts, Lemon Scones with Passion Fruit Curd, Raspberry Choux Buns, Finger Sandwiches",5,,72,0,0,0,0,0,1,1,
Series 1,6,Miranda,Final,Cupcakes,Lemon Cupcake,2.5,1,24,0,N/A,N/A,N/A,,N/A,N/A,Petit Fours,N/A,N/A,,N/A,0,0,0,0,1,1,0,
Series 1,6,Ruth,Final,Cupcakes,"Mint, Ginger and Blackberry Cake",2.5,1,24,0,N/A,N/A,N/A,,N/A,N/A,Petit Fours,"Red Pepper and Cheese Quiche Tarts, Sultana Scones, Vanilla and Lemon Choux Buns, Finger Sandwiches",5,,72,0,0,0,0,1,1,0,
Series 2,1,Ben,Cake, Cupcakes,"Rhubarb and Custard Cupcakes, After Dinner Cupcakes",2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,2,Chocolate Tiered Cake,Vanilla Sponge with White Chocolate and Raspberry Buttercream,5,1,1,0,0,0,0,0,1,0,
Series 2,1,Holly,Cake, Cupcakes,"Cherry Bakewell Inspired Cupcakes, Ginger Cupcakes with Fig Truffle",2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,1,Chocolate Tiered Cake,Novelty Farm Cake,5,1,1,0,0,0,1,0,1,0,
Series 2,1,Ian,Cake, Cupcakes,Apple and Cinnamon Cupcakes,2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,10,Chocolate Tiered Cake,UNKNOWN,5,,,0,0,0,0,0,1,0,
Series 2,1,Janet,Cake, Cupcakes,Raspberry and Cream Cupcakes,2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,8,Chocolate Tiered Cake,Chocolate Marble Cake with Dark and White Chocolate Truffles,5,1,1,0,0,0,0,0,1,0,
Series 2,1,Jason,Cake, Cupcakes,"Lemon Meringue Cupcakes, Apple and Cinnamon Cupcakes",2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,6,Chocolate Tiered Cake,UNKNOWN ,5,,,0,0,0,0,0,1,0,
Series 2,1,Joanne,Cake, Cupcakes,"Chocolate Orange Cupcakes, Orange and Cardamom Cupcakes",2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,11,Chocolate Tiered Cake,Chocolate and Strawberry Cake,5,1,1,0,1,0,0,0,1,1,
Series 2,1,Keith,Cake, Cupcakes,Earl Grey Cupcakes,2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,12,Chocolate Tiered Cake,Chocolate and Sour Cream Cake,5,1,1,0,0,0,0,1,1,0,
Series 2,1,Mary-Anne,Cake, Cupcakes,Banoffee Cupcakes,2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,4,Chocolate Tiered Cake,Chocolate and Raspberry Opera Cake,5,1,1,0,0,0,0,0,1,0,
Series 2,1,Robert,Cake, Cupcakes,Blackberry and Vanilla Cupcakes with Liquorice Frosting,2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,3,Chocolate Tiered Cake,Genoise Layered Mousse Cake with Chocolate Ganache,5,1,1,0,0,1,0,0,1,0,
Series 2,1,Simon,Cake, Cupcakes,Guinness and Chocolate Cupcakes,2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,9,Chocolate Tiered Cake,Two-Tiered Chocolate Courgette Cake,5,1,1,0,0,1,0,0,1,0,
Series 2,1,Urvashi,Cake, Cupcakes,"Cherry Blossom Cupcakes, Japanese Lime Cupcakes",2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,7,Chocolate Tiered Cake,UNKNOWN ,5,,,0,0,0,0,0,1,0,
Series 2,1,Yasmin,Cake, Cupcakes,Cardamom and Pomegranate Cupcakes,2,1,24,0,Coffee and Walnut Battenberg,Mary,2,1,1,5,Chocolate Tiered Cake,UNKNOWN,5,,,0,0,0,0,0,1,0,
Series 2,2,Ben,Tarts,Quiche,"Chorizo, Pepper and Gruyere Quiche",2,0,1,0,Tarte au Citron,Mary,1.5,1,1,1,Miniature Sweet Tarts,Lemon Meringue Tarts,,1,24,0,0,0,0,0,1,0,
Series 2,2,Holly,Tarts,Quiche,Pesto Quiche        ,2,0,1,0,Tarte au Citron,Mary,1.5,1,1,4,Miniature Sweet Tarts,"Milk Chocolate and Pistachio Tarts, Trifle Tarts",,1,24,0,0,0,0,0,1,0,
Series 2,2,Ian,Tarts,Quiche,"Stilton, Spinach and New Potato Quiche with Paprika and Walnut Pastry",2,0,1,0,Tarte au Citron,Mary,1.5,1,1,2,Miniature Sweet Tarts,UNKNOWN ,,1,24,0,1,0,0,0,1,0,
Series 2,2,Janet,Tarts,Quiche,Quiche Printanière,2,0,1,0,Tarte au Citron,Mary,1.5,1,1,8,Miniature Sweet Tarts,"Red Fruit Tarts, Chocolate and Cherry Tarts",,1,24,0,0,0,0,0,1,0,
Series 2,2,Jason,Tarts,Quiche,Salmon and Pak Choi Quiche,2,0,1,0,Tarte au Citron,Mary,1.5,1,1,3,Miniature Sweet Tarts,"Mint Chocolate Tarts, Blueberry Bakewell Tarts",,1,24,0,0,0,1,0,1,0,
Series 2,2,Joanne,Tarts,Quiche,"Caramelised Onion, Gruyere and Thyme Quiche        ",2,0,1,0,Tarte au Citron,Mary,1.5,1,1,10,Miniature Sweet Tarts,"Raspberry and Mascarpone Tarts with Lemon and Almond Pastry, Honey and Almond Tarts with Sweetcrust",,1,24,0,0,1,0,0,1,1,
Series 2,2,Mary-Anne,Tarts,Quiche,"Roasted Cauliflower, Cheese and Caramelised Onion Quiche",2,0,1,0,Tarte au Citron,Mary,1.5,1,1,9,Miniature Sweet Tarts,"Butterscotch Brulée Tarts in Pecan Pastry, Apple Rose Tarts",,1,24,0,0,0,0,0,1,0,
Series 2,2,Robert,Tarts,Quiche,Smoked Bacon and Kale Quiche        ,2,0,1,0,Tarte au Citron,Mary,1.5,1,1,5,Miniature Sweet Tarts,"Chocolate, Fennel and Ginger Tart, Almond Creme Patisserie and Poached Pear Tart",,1,24,0,0,1,0,0,1,0,
Series 2,2,Simon,Tarts,Quiche,Smoked Haddock and Watercress Quiche        ,2,0,1,0,Tarte au Citron,Mary,1.5,1,1,11,Miniature Sweet Tarts,"Passion Fruit and Ricotta Tarts, Salted Chocolate, Stem Ginger and Mascarpone Cream Tarts",,1,24,0,0,0,0,1,1,0,
Series 2,2,Urvashi,Tarts,Quiche,"Crab, Coriander and Coconut Quiche        ",2,0,1,0,Tarte au Citron,Mary,1.5,1,1,7,Miniature Sweet Tarts,"Strawberry and Basil Tarts, Elderflower and Honeycomb Tarts",,1,24,0,0,0,0,0,1,0,
Series 2,2,Yasmin,Tarts,Quiche,Smoked Haddock and Watercress Quiche        ,2,0,1,0,Tarte au Citron,Mary,1.5,1,1,6,Miniature Sweet Tarts,"Chocolate and Orange with Cinnamon-Orange Pastry Tarts, Blueberry and Hazelnut with Hazelnut Pastry Tarts",,1,24,0,0,0,0,0,1,0,
Series 2,3,Ben,Bread,Free Form Loaf,"Walnut, Raisin and Rosemary Loaf        ",3.25,,1,0,Focaccia,Paul,3.5,0,1,3,12 sweet and 12 savoury rolls,UNKNOWN ,5,,24,0,0,0,0,0,1,0,
Series 2,3,Holly,Bread,Free Form Loaf,Picnic Loaf       ,3.25,,1,0,Focaccia,Paul,3.5,0,1,6,12 sweet and 12 savoury rolls,Stilton and Walnut Rolls,5,,24,0,0,0,0,0,1,0,
Series 2,3,Ian,Bread,Free Form Loaf,"Courgette, Caerphilly Cheese and Thyme Loaf",3.25,0,1,0,Focaccia,Paul,3.5,0,1,10,12 sweet and 12 savoury rolls,"Walnut and Raisin Rolls, Cracked Wheat Logs",5,,24,0,0,0,0,1,1,0,
Series 2,3,Janet,Bread,Free Form Loaf,Zupfe Loaf with Gruyère Cheese,3.25,0,1,0,Focaccia,Paul,3.5,0,1,8,12 sweet and 12 savoury rolls,"Apple and Walnut Granary Rolls, Red Onion Cottage Rolls",5,,24,0,0,1,0,0,1,0,
Series 2,3,Jason,Bread,Free Form Loaf,Cheese and Onion Tear and Share Loaf        ,3.25,0,1,0,Focaccia,Paul,3.5,0,1,7,12 sweet and 12 savoury rolls,UNKNOWN ,5,,24,0,0,0,0,0,1,0,
Series 2,3,Joanne,Bread,Free Form Loaf,"Stromboli flavored with Mozzarella, Ham, and Picante Pepper",3.25,0,1,0,Focaccia,Paul,3.5,0,1,1,12 sweet and 12 savoury rolls,UNKNOWN ,5,,24,0,0,0,0,0,1,1,
Series 2,3,Mary-Anne,Bread,Free Form Loaf,Ploughman's Loaf        ,3.25,,1,0,Focaccia,Paul,3.5,0,1,5,12 sweet and 12 savoury rolls,"Herb and Walnut Breads, Chocolate and Chilli Buns",5,,24,0,1,0,0,0,1,0,
Series 2,3,Robert,Bread,Free Form Loaf,Rye and Coriander Seed Loaf        ,3.25,0,1,0,Focaccia,Paul,3.5,0,1,4,12 sweet and 12 savoury rolls,"Blueberry Brioche Rolls, Lemon and Poppy Seed Rolls",5,,24,0,0,1,0,0,1,0,
Series 2,3,Urvashi,Bread,Free Form Loaf,Salt and Peppercorn Loaf        ,3.25,0,1,0,Focaccia,Paul,3.5,0,1,9,12 sweet and 12 savoury rolls,"Chilli and Halloumi Rolls, Lemon and Coriander Mini Loaves",5,,24,0,0,0,0,1,1,0,
Series 2,3,Yasmin,Bread,Free Form Loaf,Egyptian Dukkah Loaf with Mixed Spices        ,3.25,,1,0,Focaccia,Paul,3.5,0,1,2,12 sweet and 12 savoury rolls,"Pesto Bread, Sweet Coconut Rolls",5,,24,0,0,0,1,0,1,0,
Series 2,4,Ben,Biscuits,Biscuits,Stem Ginger Nuts        ,1.5,,12,0,Brandy Snaps,,1.5,,24,5,Macarons,"Chocolate and Almond Macarons, Pine Nut Macarons, Pistachio Macarons",5,,120,0,0,0,0,1,1,0,
Series 2,4,Holly,Biscuits,Biscuits,Strawberry and Custard Melts        ,1.5,,12,0,Brandy Snaps,,1.5,,24,3,Macarons,"Caramel Macarons, Mint Chocolate Macarons and Chocolate Orange Macarons",5,,120,0,0,0,1,0,1,0,
Series 2,4,Janet,Biscuits,Biscuits,Christmas Marzipan Biscuits        ,1.5,,12,0,Brandy Snaps,,1.5,,24,4,Macarons,"Raspberry Macarons, Blackcurrant Macarons, Almond Macarons",5,,120,0,0,0,0,0,1,0,
Series 2,4,Jason,Biscuits,Biscuits,Lebkuchen,1.5,,12,0,Brandy Snaps,,1.5,,24,1,Macarons,"Mojito, Cranberry Cooler, and Pina Colada Macarons",5,,120,0,0,0,1,0,1,0,
Series 2,4,Joanne,Biscuits,Biscuits,Lavender Biscuits        ,1.5,,12,0,Brandy Snaps,,1.5,,24,8,Macarons,"Blueberry Macarons, Coconut Macarons, Strawberry Macarons",5,,120,0,0,0,0,0,1,1,
Series 2,4,Mary-Anne,Biscuits,Biscuits,Melting Moments        ,1.5,,12,0,Brandy Snaps,,1.5,,24,2,Macarons,"Blackcurrant and Mint Macarons, Gooseberry and Elderflower Macarons, Hazelnut Macarons",5,,120,0,1,0,0,0,1,0,
Series 2,4,Robert,Biscuits,Biscuits,Chocolate and Ginger Oat Biscuits        ,1.5,,12,0,Brandy Snaps,,1.5,,24,7,Macarons,"Strawberry and Lime Macarons, Lemon Macarons, Chocolate and Cardamom Macarons",5,,120,0,0,0,0,0,1,0,
Series 2,4,Yasmin,Biscuits,Biscuits,Chocolate Chip and Pistachio Biscotti        ,1.5,,12,0,Brandy Snaps,,1.5,,24,6,Macarons,"Chocolate and Lime Macarons, Coffee and Walnut Macarons, Pineapple and Coconut Macarons",5,,120,0,0,1,0,0,1,0,
Series 2,5,Holly,Pie,Family Pie,"Stilton, Potato and Caramelised Onion Pie        ",2.5,0,1,0,Miniature Pork Pie,Paul,2.5,0,6,4,Meringue Pie,Lime Meringue Pie,3.5,1,1,0,0,0,0,0,1,0,
Series 2,5,Janet,Pie,Family Pie,Chicken and Chestnut Pie,2.5,0,1,0,Miniature Pork Pie,Paul,2.5,0,6,1,Meringue Pie,Rhubarb Meringue Pie,3.5,1,1,0,0,0,1,0,1,0,
Series 2,5,Jason,Pie,Family Pie,Brown Down Chicken Pie        ,2.5,0,1,0,Miniature Pork Pie,Paul,2.5,0,6,7,Meringue Pie,Plum Meringue Pie,3.5,1,1,0,0,0,0,1,1,0,
Series 2,5,Joanne,Pie,Family Pie,Salmon and Asparagus Pie        ,2.5,0,1,0,Miniature Pork Pie,Paul,2.5,0,6,6,Meringue Pie,Apple and Raspberry Meringue Pie,3.5,1,1,0,0,0,0,0,1,1,
Series 2,5,Mary-Anne,Pie,Family Pie,Chicken and Bacon Pie        ,2.5,0,1,0,Miniature Pork Pie,Paul,2.5,0,6,2,Meringue Pie,Midnight Meringue,3.5,1,1,0,1,0,0,0,1,0,
Series 2,5,Robert,Pie,Family Pie,Chicken and Mushroom Pie        ,2.5,0,1,0,Miniature Pork Pie,Paul,2.5,0,6,3,Meringue Pie,Rhubarb & Custard Meringue Pie,3.5,1,1,0,0,0,0,1,1,0,
Series 2,5,Yasmin,Pie,Family Pie,Family Fish Pie        ,2.5,0,1,0,Miniature Pork Pie,Paul,2.5,0,6,5,Meringue Pie,Peach and Raspberry Meringue Pie,3.5,1,1,0,0,1,0,0,1,0,
Series 2,6,Holly,Dessert,Baked Cheesecake,Father Christmas' Baked Cheesecake        ,2.5,0,1,0,Chocolate Roulade,Mary,1.75,1,1,3,Croquembouche,Hansel and Gretel's Croquembouche,5,1,1,0,0,1,0,0,1,0,
Series 2,6,Janet,Dessert,Baked Cheesecake,Rhubarb and Ginger Baked Cheesecake        ,2.5,0,1,0,Chocolate Roulade,Mary,1.75,1,1,5,Croquembouche,Orange and Nougatine Croquembouche,5,1,1,0,0,0,0,0,1,0,
Series 2,6,Joanne,Dessert,Baked Cheesecake,Rum and Raisin Baked Cheesecake        ,2.5,0,1,0,Chocolate Roulade,Mary,1.75,1,1,1,Croquembouche,Limoncello and White Chocolate Croquembouche,5,1,1,0,0,0,1,0,1,1,
Series 2,6,Mary-Anne,Dessert,Baked Cheesecake,Tutti Fruitti Curd Baked Cheesecake        ,2.5,0,1,0,Chocolate Roulade,Mary,1.75,1,1,4,Croquembouche,Orange and Praline Croquembouche with Cardamom Caramel,5,1,1,0,1,0,0,0,1,0,
Series 2,6,Yasmin,Dessert,Baked Cheesecake,Baked Amaretto Cheesecake        ,2.5,0,1,0,Chocolate Roulade,Mary,1.75,1,1,2,Croquembouche,Rose Croquembouche,5,1,1,0,0,0,0,1,1,0,
Series 2,7,Holly,Pâtisserie,Layered Mousse Cake,"White Chocolate, Hazelnut and Raspberry Génoise Mousse Cake        ",2,1,1,0,Iced Fingers,Paul,,1,12,1,3 Different Types of Pastries or Croissants,"Apricot, Macadamia and White Chocolate Pinwheels, Almond Croissants, Apple, Raisin and Cinnamon Plaits",,1,3,0,1,0,0,0,1,0,
Series 2,7,Janet,Pâtisserie,Layered Mousse Cake,Chocolate Amaretto Mousse Cake        ,2,1,1,0,Iced Fingers,Paul,,1,12,4,3 Different Types of Pastries or Croissants,"Pain Aux Raisin, Plain Croissant, Pain Au Chocolat",,1,3,0,0,0,0,1,1,0,
Series 2,7,Joanne,Pâtisserie,Layered Mousse Cake,Raspberry & Strawberry Mousse Cake        ,2,1,1,0,Iced Fingers,Paul,,1,12,3,3 Different Types of Pastries or Croissants,"Pain Aux Raisin, Chocolate Twists, Banana and Raisin Pastries",,1,3,0,1,0,0,0,1,1,
Series 2,7,Mary-Anne,Pâtisserie,Layered Mousse Cake,Chocolate and Orange Mousse Cake        ,2,1,1,0,Iced Fingers,Paul,,1,12,2,3 Different Types of Pastries or Croissants,"Raspberry Rose Danishes, Praline Spirals, Alsatian Plaited Danishes",,1,3,0,0,1,0,0,1,0,
Series 2,8,Holly,Final,Mille-Feuille,Banoffee Inspired Mille Feuille        ,2.5,1,12,0,Sachertorte,,2.67,1,1,2,Petits Fours,"Strawberry and Cream Meringue Nest, Gooseberry and Elderflower 'Bakewell' Tarts, Neapolitan Ice-Cream Sandwich",4,1,3,0,0,0,0,1,1,0,
Series 2,8,Joanne,Final,Mille-Feuille,Raspberry and Blueberry Mille Feuille        ,2.5,1,12,0,Sachertorte,,2.67,1,1,1,Petits Fours,"Mini Victoria Sandwiches, Raspberry, White Chocolate and Pistachio Mini Meringues, Mini Banoffee Pie with Banana Mousse",4,1,3,0,0,0,1,0,1,1,
Series 2,8,Mary-Anne,Final,Mille-Feuille,Lemon and Ginger Mille Feuille        ,2.5,1,12,0,Sachertorte,,2.67,1,1,3,Petits Fours,"Fruit Tarts with Elderflower Custard, Strawberry and Rhubarb Cheesecakes, Black Fruit Meringue with Everlasting Syllabub",4,1,3,0,0,0,0,1,1,0,
Series 3,1,Brenden,Cake,Upside Down Cake,"Plum, Sour Cherry & Walnut Upside Down Cake        ",2,1,1,0,Rum Babas,Paul,3,1,4,10,Hidden Design Cake,St. Patrick's Day Cake with Hidden Irish Flag,5,1,1,0,0,0,0,0,1,0,
Series 3,1,Cathryn,Cake,Upside Down Cake,"Apple, Hazelnut and Calvados Upside Down Cake        ",2,1,1,0,Rum Babas,Paul,3,1,4,5,Hidden Design Cake,Hidden Cupcake Cake ,5,1,1,0,1,0,0,0,1,0,
Series 3,1,Danny,Cake,Upside Down Cake,"Plum, Ginger & Orange Upside Down Cake        ",2,1,1,0,Rum Babas,Paul,3,1,4,7,Hidden Design Cake,Nectar Cake with Hidden Beehive,5,1,1,0,0,0,0,0,1,0,
Series 3,1,James,Cake,Upside Down Cake,"Parsnip, Pear, and Pecan Upside Down Cake        ",2,1,1,0,Rum Babas,Paul,3,1,4,2,Hidden Design Cake," 	""Simmer Dim"" Sunset Cake ",5,1,1,0,0,0,0,0,1,0,
